instant,season,year,month,hour,holiday,weekday,working_day,weather_sit,temp, feeling_temp,hum,wind_speed,casual,registered,datetime,cnt
4799,3,0,7,20,0,6,0,1,0.82,0.803,0.59,0.2239,47,98,2011-07-23 20:00:00,145
4800,3,0,7,21,0,6,0,1,0.82,0.803,0.59,0.2239,39,115,2011-07-23 21:00:00,154
4801,3,0,7,22,0,6,0,1,0.8,0.7727,0.59,0.194,37,88,2011-07-23 22:00:00,125
4802,3,0,7,23,0,6,0,1,0.8,0.7727,0.59,0.1045,27,77,2011-07-23 23:00:00,104
4803,3,0,7,0,0,0,0,1,0.8,0.7727,0.59,0.1045,42,77,2011-07-24 00:00:00,119
4804,3,0,7,1,0,0,0,1,0.78,0.7576,0.66,0.1045,33,63,2011-07-24 01:00:00,96
4805,3,0,7,2,0,0,0,1,0.8,0.7879,0.63,0.0896,12,48,2011-07-24 02:00:00,60
4806,3,0,7,3,0,0,0,1,0.8,0.7879,0.63,0.0896,17,20,2011-07-24 03:00:00,37
4807,3,0,7,4,0,0,0,1,0.78,0.7576,0.66,0.1045,1,5,2011-07-24 04:00:00,6
4808,3,0,7,5,0,0,0,1,0.78,0.7576,0.66,0.0896,5,3,2011-07-24 05:00:00,8
4809,3,0,7,6,0,0,0,2,0.8,0.7879,0.63,0.0896,9,13,2011-07-24 06:00:00,22
4810,3,0,7,7,0,0,0,1,0.8,0.7727,0.59,0.1343,6,29,2011-07-24 07:00:00,35
4811,3,0,7,8,0,0,0,1,0.82,0.7879,0.56,0.2836,22,82,2011-07-24 08:00:00,104
4812,3,0,7,9,0,0,0,1,0.82,0.7879,0.56,0.3881,42,112,2011-07-24 09:00:00,154
4813,3,0,7,10,0,0,0,1,0.86,0.8182,0.5,0.3284,61,165,2011-07-24 10:00:00,226
4814,3,0,7,11,0,0,0,1,0.84,0.803,0.53,0.2537,74,169,2011-07-24 11:00:00,243
4815,3,0,7,12,0,0,0,1,0.9,0.8636,0.45,0.1642,85,161,2011-07-24 12:00:00,246
4816,3,0,7,13,0,0,0,1,0.86,0.803,0.47,0.2239,90,162,2011-07-24 13:00:00,252
4817,3,0,7,14,0,0,0,1,0.86,0.8182,0.5,0.2836,79,204,2011-07-24 14:00:00,283
4818,3,0,7,15,0,0,0,1,0.9,0.8485,0.42,0.2537,68,170,2011-07-24 15:00:00,238
4819,3,0,7,16,0,0,0,1,0.9,0.8485,0.42,0.2537,62,187,2011-07-24 16:00:00,249
4820,3,0,7,17,0,0,0,1,0.9,0.8333,0.39,0.1045,75,174,2011-07-24 17:00:00,249
4821,3,0,7,18,0,0,0,1,0.88,0.8182,0.42,0.1642,67,176,2011-07-24 18:00:00,243
4822,3,0,7,19,0,0,0,1,0.86,0.803,0.47,0.1642,70,170,2011-07-24 19:00:00,240
4823,3,0,7,20,0,0,0,1,0.84,0.7879,0.49,0.1642,52,143,2011-07-24 20:00:00,195
4824,3,0,7,21,0,0,0,1,0.8,0.7879,0.63,0.1343,42,111,2011-07-24 21:00:00,153
4825,3,0,7,22,0,0,0,1,0.78,0.7576,0.66,0.0,23,75,2011-07-24 22:00:00,98
4826,3,0,7,23,0,0,0,2,0.76,0.7273,0.7,0.0896,13,37,2011-07-24 23:00:00,50
4827,3,0,7,0,0,1,1,2,0.76,0.7273,0.7,0.0,17,17,2011-07-25 00:00:00,34
4828,3,0,7,1,0,1,1,2,0.76,0.7424,0.75,0.0896,4,8,2011-07-25 01:00:00,12
4829,3,0,7,2,0,1,1,2,0.74,0.7121,0.79,0.0896,3,3,2011-07-25 02:00:00,6
4830,3,0,7,3,0,1,1,1,0.74,0.7121,0.79,0.0,2,2,2011-07-25 03:00:00,4
4831,3,0,7,4,0,1,1,1,0.72,0.7121,0.84,0.0896,0,6,2011-07-25 04:00:00,6
4832,3,0,7,5,0,1,1,1,0.72,0.7121,0.84,0.0896,2,22,2011-07-25 05:00:00,24
4833,3,0,7,6,0,1,1,2,0.72,0.7121,0.84,0.0896,7,100,2011-07-25 06:00:00,107
4834,3,0,7,7,0,1,1,2,0.74,0.7121,0.79,0.0,20,257,2011-07-25 07:00:00,277
4835,3,0,7,8,0,1,1,2,0.76,0.7424,0.75,0.0,34,353,2011-07-25 08:00:00,387
4836,3,0,7,9,0,1,1,1,0.8,0.803,0.66,0.0,11,124,2011-07-25 09:00:00,135
4837,3,0,7,10,0,1,1,1,0.82,0.803,0.59,0.0,30,54,2011-07-25 10:00:00,84
4838,3,0,7,11,0,1,1,2,0.84,0.8333,0.59,0.194,24,83,2011-07-25 11:00:00,107
4839,3,0,7,12,0,1,1,2,0.84,0.8333,0.59,0.194,17,50,2011-07-25 12:00:00,67
4840,3,0,7,13,0,1,1,2,0.74,0.7121,0.74,0.1343,14,64,2011-07-25 13:00:00,78
4841,3,0,7,14,0,1,1,2,0.72,0.697,0.79,0.194,28,62,2011-07-25 14:00:00,90
4842,3,0,7,15,0,1,1,1,0.7,0.6667,0.84,0.3881,16,96,2011-07-25 15:00:00,112
4843,3,0,7,16,0,1,1,1,0.7,0.6667,0.84,0.2239,37,161,2011-07-25 16:00:00,198
4844,3,0,7,17,0,1,1,1,0.72,0.697,0.74,0.0,48,437,2011-07-25 17:00:00,485
4845,3,0,7,18,0,1,1,1,0.74,0.7121,0.74,0.0896,60,473,2011-07-25 18:00:00,533
4846,3,0,7,19,0,1,1,1,0.74,0.697,0.7,0.0896,62,324,2011-07-25 19:00:00,386
4847,3,0,7,20,0,1,1,1,0.72,0.697,0.74,0.1343,55,247,2011-07-25 20:00:00,302
4848,3,0,7,21,0,1,1,1,0.7,0.6667,0.84,0.0,41,153,2011-07-25 21:00:00,194
4849,3,0,7,22,0,1,1,1,0.7,0.6667,0.84,0.0,13,112,2011-07-25 22:00:00,125
4850,3,0,7,23,0,1,1,1,0.7,0.6667,0.84,0.0896,23,64,2011-07-25 23:00:00,87
4851,3,0,7,0,0,2,1,1,0.7,0.6667,0.79,0.1045,8,20,2011-07-26 00:00:00,28
4852,3,0,7,1,0,2,1,1,0.7,0.6667,0.79,0.1045,6,6,2011-07-26 01:00:00,12
4853,3,0,7,2,0,2,1,1,0.68,0.6364,0.89,0.1045,1,6,2011-07-26 02:00:00,7
4854,3,0,7,3,0,2,1,1,0.68,0.6364,0.89,0.1343,2,2,2011-07-26 03:00:00,4
4855,3,0,7,4,0,2,1,1,0.68,0.6364,0.88,0.1642,0,6,2011-07-26 04:00:00,6
4856,3,0,7,5,0,2,1,1,0.66,0.5909,0.89,0.0896,3,24,2011-07-26 05:00:00,27
4857,3,0,7,6,0,2,1,1,0.68,0.6364,0.83,0.2239,2,108,2011-07-26 06:00:00,110
4858,3,0,7,7,0,2,1,1,0.72,0.6818,0.66,0.2836,30,288,2011-07-26 07:00:00,318
4859,3,0,7,8,0,2,1,1,0.74,0.6818,0.55,0.194,32,392,2011-07-26 08:00:00,424
4860,3,0,7,9,0,2,1,1,0.76,0.6818,0.4,0.2239,25,162,2011-07-26 09:00:00,187
4861,3,0,7,10,0,2,1,1,0.8,0.697,0.31,0.2239,42,96,2011-07-26 10:00:00,138
4862,3,0,7,11,0,2,1,1,0.82,0.7121,0.3,0.0,49,102,2011-07-26 11:00:00,151
4863,3,0,7,12,0,2,1,1,0.84,0.7273,0.28,0.0,25,122,2011-07-26 12:00:00,147
4864,3,0,7,13,0,2,1,1,0.84,0.7273,0.32,0.2985,43,139,2011-07-26 13:00:00,182
4865,3,0,7,14,0,2,1,1,0.86,0.7424,0.3,0.2836,46,101,2011-07-26 14:00:00,147
4866,3,0,7,15,0,2,1,1,0.88,0.7576,0.28,0.3284,49,114,2011-07-26 15:00:00,163
4867,3,0,7,16,0,2,1,1,0.86,0.7576,0.36,0.2836,41,213,2011-07-26 16:00:00,254
4868,3,0,7,17,0,2,1,1,0.86,0.7576,0.36,0.3582,72,465,2011-07-26 17:00:00,537
4869,3,0,7,18,0,2,1,1,0.84,0.7424,0.39,0.3881,68,478,2011-07-26 18:00:00,546
4870,3,0,7,19,0,2,1,1,0.82,0.7424,0.43,0.2985,69,329,2011-07-26 19:00:00,398
4871,3,0,7,20,0,2,1,1,0.8,0.7273,0.46,0.2537,47,243,2011-07-26 20:00:00,290
4872,3,0,7,21,0,2,1,1,0.78,0.7121,0.49,0.2239,45,222,2011-07-26 21:00:00,267
4873,3,0,7,22,0,2,1,1,0.76,0.697,0.55,0.1343,27,131,2011-07-26 22:00:00,158
4874,3,0,7,23,0,2,1,1,0.76,0.7121,0.58,0.1045,18,71,2011-07-26 23:00:00,89
4875,3,0,7,0,0,3,1,2,0.78,0.7121,0.52,0.1642,19,26,2011-07-27 00:00:00,45
4876,3,0,7,1,0,3,1,1,0.78,0.7121,0.49,0.194,1,9,2011-07-27 01:00:00,10
4877,3,0,7,2,0,3,1,1,0.76,0.697,0.52,0.2985,1,5,2011-07-27 02:00:00,6
4878,3,0,7,3,0,3,1,1,0.72,0.6667,0.58,0.1642,0,4,2011-07-27 03:00:00,4
4879,3,0,7,4,0,3,1,1,0.72,0.6667,0.51,0.194,1,3,2011-07-27 04:00:00,4
4880,3,0,7,5,0,3,1,1,0.7,0.6515,0.54,0.2836,0,18,2011-07-27 05:00:00,18
4881,3,0,7,6,0,3,1,1,0.7,0.6515,0.54,0.2239,4,119,2011-07-27 06:00:00,123
4882,3,0,7,7,0,3,1,1,0.72,0.6667,0.48,0.2537,34,313,2011-07-27 07:00:00,347
4883,3,0,7,8,0,3,1,1,0.74,0.6667,0.42,0.2537,28,405,2011-07-27 08:00:00,433
4884,3,0,7,9,0,3,1,1,0.76,0.6667,0.35,0.2537,27,189,2011-07-27 09:00:00,216
4885,3,0,7,10,0,3,1,1,0.78,0.6818,0.33,0.0,32,82,2011-07-27 10:00:00,114
4886,3,0,7,11,0,3,1,1,0.8,0.697,0.31,0.0,42,94,2011-07-27 11:00:00,136
4887,3,0,7,12,0,3,1,1,0.82,0.7121,0.3,0.2836,37,132,2011-07-27 12:00:00,169
4888,3,0,7,13,0,3,1,1,0.84,0.7273,0.3,0.3582,29,151,2011-07-27 13:00:00,180
4889,3,0,7,14,0,3,1,1,0.84,0.7273,0.28,0.2239,20,107,2011-07-27 14:00:00,127
4890,3,0,7,15,0,3,1,1,0.86,0.7424,0.26,0.2537,37,103,2011-07-27 15:00:00,140
4891,3,0,7,16,0,3,1,1,0.86,0.7273,0.25,0.1642,40,228,2011-07-27 16:00:00,268
4892,3,0,7,17,0,3,1,1,0.84,0.7121,0.26,0.2239,81,491,2011-07-27 17:00:00,572
4893,3,0,7,18,0,3,1,1,0.82,0.7121,0.28,0.1045,78,463,2011-07-27 18:00:00,541
4894,3,0,7,19,0,3,1,1,0.8,0.697,0.29,0.0896,87,288,2011-07-27 19:00:00,375
4895,3,0,7,20,0,3,1,1,0.76,0.6818,0.45,0.2239,55,239,2011-07-27 20:00:00,294
4896,3,0,7,21,0,3,1,1,0.74,0.6667,0.48,0.1045,49,196,2011-07-27 21:00:00,245
4897,3,0,7,22,0,3,1,1,0.72,0.6667,0.48,0.0,37,143,2011-07-27 22:00:00,180
4898,3,0,7,23,0,3,1,1,0.74,0.6667,0.45,0.0896,16,93,2011-07-27 23:00:00,109
4899,3,0,7,0,0,4,1,1,0.7,0.6515,0.51,0.1343,14,31,2011-07-28 00:00:00,45
4900,3,0,7,1,0,4,1,1,0.72,0.6667,0.51,0.0,3,26,2011-07-28 01:00:00,29
4901,3,0,7,2,0,4,1,1,0.72,0.6667,0.54,0.1045,2,5,2011-07-28 02:00:00,7
4902,3,0,7,3,0,4,1,1,0.72,0.6667,0.54,0.0,0,5,2011-07-28 03:00:00,5
4903,3,0,7,4,0,4,1,1,0.7,0.6515,0.61,0.1045,0,6,2011-07-28 04:00:00,6
4904,3,0,7,5,0,4,1,1,0.7,0.6515,0.65,0.1045,1,26,2011-07-28 05:00:00,27
4905,3,0,7,6,0,4,1,1,0.7,0.6515,0.7,0.0896,6,110,2011-07-28 06:00:00,116
4906,3,0,7,7,0,4,1,1,0.72,0.6818,0.7,0.1642,27,278,2011-07-28 07:00:00,305
4907,3,0,7,8,0,4,1,1,0.74,0.697,0.66,0.1642,47,409,2011-07-28 08:00:00,456
4908,3,0,7,9,0,4,1,1,0.78,0.7424,0.59,0.194,21,189,2011-07-28 09:00:00,210
4909,3,0,7,10,0,4,1,1,0.8,0.7576,0.55,0.2836,30,86,2011-07-28 10:00:00,116
4910,3,0,7,11,0,4,1,1,0.84,0.8182,0.56,0.2836,41,113,2011-07-28 11:00:00,154
4911,3,0,7,12,0,4,1,1,0.84,0.803,0.53,0.2537,35,151,2011-07-28 12:00:00,186
4912,3,0,7,13,0,4,1,1,0.86,0.803,0.47,0.2537,26,126,2011-07-28 13:00:00,152
4913,3,0,7,14,0,4,1,2,0.84,0.7879,0.49,0.2537,27,111,2011-07-28 14:00:00,138
4914,3,0,7,15,0,4,1,1,0.86,0.8182,0.5,0.194,22,124,2011-07-28 15:00:00,146
4915,3,0,7,16,0,4,1,1,0.86,0.803,0.47,0.1642,42,214,2011-07-28 16:00:00,256
4916,3,0,7,17,0,4,1,1,0.84,0.803,0.53,0.194,45,423,2011-07-28 17:00:00,468
4917,3,0,7,18,0,4,1,1,0.84,0.8182,0.56,0.2239,55,428,2011-07-28 18:00:00,483
4918,3,0,7,19,0,4,1,1,0.82,0.803,0.59,0.194,37,285,2011-07-28 19:00:00,322
4919,3,0,7,20,0,4,1,1,0.8,0.7879,0.63,0.194,41,229,2011-07-28 20:00:00,270
4920,3,0,7,21,0,4,1,1,0.78,0.7576,0.66,0.2836,31,165,2011-07-28 21:00:00,196
4921,3,0,7,22,0,4,1,1,0.76,0.7273,0.7,0.2537,25,149,2011-07-28 22:00:00,174
4922,3,0,7,23,0,4,1,1,0.76,0.7424,0.75,0.194,28,95,2011-07-28 23:00:00,123
4923,3,0,7,0,0,5,1,1,0.74,0.7121,0.79,0.1642,12,45,2011-07-29 00:00:00,57
4924,3,0,7,1,0,5,1,1,0.74,0.7121,0.79,0.1343,12,22,2011-07-29 01:00:00,34
4925,3,0,7,2,0,5,1,1,0.74,0.7121,0.79,0.0,3,10,2011-07-29 02:00:00,13
4926,3,0,7,3,0,5,1,1,0.74,0.7121,0.79,0.0,2,9,2011-07-29 03:00:00,11
4927,3,0,7,4,0,5,1,1,0.72,0.7121,0.84,0.1343,2,4,2011-07-29 04:00:00,6
4928,3,0,7,5,0,5,1,1,0.72,0.7121,0.84,0.0,4,23,2011-07-29 05:00:00,27
4929,3,0,7,6,0,5,1,2,0.72,0.7121,0.84,0.0,7,83,2011-07-29 06:00:00,90
4930,3,0,7,7,0,5,1,2,0.74,0.7121,0.79,0.0896,26,228,2011-07-29 07:00:00,254
4931,3,0,7,8,0,5,1,2,0.76,0.7727,0.77,0.0,30,354,2011-07-29 08:00:00,384
4932,3,0,7,9,0,5,1,1,0.86,0.803,0.47,0.2537,28,151,2011-07-29 09:00:00,179
4933,3,0,7,10,0,5,1,1,0.9,0.8485,0.42,0.2836,37,69,2011-07-29 10:00:00,106
4934,3,0,7,11,0,5,1,1,0.92,0.8788,0.4,0.2985,43,118,2011-07-29 11:00:00,161
4935,3,0,7,12,0,5,1,1,0.96,0.8636,0.31,0.2836,40,95,2011-07-29 12:00:00,135
4936,3,0,7,13,0,5,1,1,0.94,0.8333,0.31,0.0,42,114,2011-07-29 13:00:00,156
4937,3,0,7,14,0,5,1,1,0.96,0.8636,0.3,0.2239,34,114,2011-07-29 14:00:00,148
4938,3,0,7,15,0,5,1,1,0.96,0.8636,0.3,0.2537,40,129,2011-07-29 15:00:00,169
4939,3,0,7,16,0,5,1,1,0.96,0.8636,0.3,0.3881,35,198,2011-07-29 16:00:00,233
4940,3,0,7,17,0,5,1,1,0.96,0.8636,0.3,0.2985,47,374,2011-07-29 17:00:00,421
4941,3,0,7,18,0,5,1,1,0.92,0.8636,0.37,0.3284,49,313,2011-07-29 18:00:00,362
4942,3,0,7,19,0,5,1,1,0.9,0.8485,0.42,0.2239,22,219,2011-07-29 19:00:00,241
4943,3,0,7,20,0,5,1,1,0.86,0.7879,0.41,0.3284,53,153,2011-07-29 20:00:00,206
4944,3,0,7,21,0,5,1,1,0.82,0.7576,0.46,0.1642,29,134,2011-07-29 21:00:00,163
4945,3,0,7,22,0,5,1,1,0.8,0.7424,0.49,0.2239,47,127,2011-07-29 22:00:00,174
4946,3,0,7,23,0,5,1,1,0.78,0.7121,0.52,0.1045,26,90,2011-07-29 23:00:00,116
4947,3,0,7,0,0,6,0,1,0.76,0.697,0.55,0.194,60,73,2011-07-30 00:00:00,133
4948,3,0,7,1,0,6,0,1,0.76,0.697,0.55,0.0896,15,75,2011-07-30 01:00:00,90
4949,3,0,7,2,0,6,0,1,0.76,0.697,0.55,0.1045,11,31,2011-07-30 02:00:00,42
4950,3,0,7,3,0,6,0,1,0.74,0.6818,0.62,0.1642,18,25,2011-07-30 03:00:00,43
4951,3,0,7,4,0,6,0,1,0.72,0.6818,0.66,0.1642,4,6,2011-07-30 04:00:00,10
4952,3,0,7,5,0,6,0,1,0.72,0.6818,0.7,0.2836,4,9,2011-07-30 05:00:00,13
4953,3,0,7,6,0,6,0,1,0.72,0.6818,0.7,0.2985,6,18,2011-07-30 06:00:00,24
4954,3,0,7,7,0,6,0,1,0.76,0.7273,0.66,0.194,3,39,2011-07-30 07:00:00,42
4955,3,0,7,8,0,6,0,1,0.78,0.7424,0.59,0.2239,27,87,2011-07-30 08:00:00,114
4956,3,0,7,9,0,6,0,1,0.82,0.7576,0.46,0.2985,49,125,2011-07-30 09:00:00,174
4957,3,0,7,10,0,6,0,1,0.82,0.7424,0.41,0.2985,79,182,2011-07-30 10:00:00,261
4958,3,0,7,11,0,6,0,1,0.84,0.7424,0.36,0.194,111,206,2011-07-30 11:00:00,317
4959,3,0,7,12,0,6,0,1,0.84,0.7273,0.32,0.1642,111,230,2011-07-30 12:00:00,341
4960,3,0,7,13,0,6,0,1,0.88,0.7576,0.29,0.0,125,183,2011-07-30 13:00:00,308
4961,3,0,7,14,0,6,0,1,0.9,0.7879,0.29,0.0,112,193,2011-07-30 14:00:00,305
4962,3,0,7,15,0,6,0,1,0.9,0.803,0.31,0.1343,113,189,2011-07-30 15:00:00,302
4963,3,0,7,16,0,6,0,1,0.9,0.7879,0.27,0.2239,126,176,2011-07-30 16:00:00,302
4964,3,0,7,17,0,6,0,1,0.9,0.7879,0.29,0.1045,93,209,2011-07-30 17:00:00,302
4965,3,0,7,18,0,6,0,1,0.88,0.7576,0.28,0.194,92,207,2011-07-30 18:00:00,299
4966,3,0,7,19,0,6,0,1,0.74,0.6515,0.33,0.2239,101,155,2011-07-30 19:00:00,256
4967,3,0,7,20,0,6,0,1,0.82,0.7424,0.43,0.1343,74,132,2011-07-30 20:00:00,206
4968,3,0,7,21,0,6,0,1,0.8,0.7424,0.49,0.1642,82,123,2011-07-30 21:00:00,205
4969,3,0,7,22,0,6,0,1,0.78,0.7121,0.52,0.1045,80,129,2011-07-30 22:00:00,209
4970,3,0,7,23,0,6,0,1,0.76,0.697,0.55,0.0896,63,114,2011-07-30 23:00:00,177
4971,3,0,7,0,0,0,0,1,0.76,0.697,0.55,0.0896,33,80,2011-07-31 00:00:00,113
4972,3,0,7,1,0,0,0,1,0.74,0.6818,0.62,0.0896,8,71,2011-07-31 01:00:00,79
4973,3,0,7,2,0,0,0,1,0.74,0.697,0.66,0.0896,19,48,2011-07-31 02:00:00,67
4974,3,0,7,3,0,0,0,1,0.74,0.697,0.66,0.0,24,26,2011-07-31 03:00:00,50
4975,3,0,7,4,0,0,0,1,0.72,0.6818,0.7,0.0,6,7,2011-07-31 04:00:00,13
4976,3,0,7,5,0,0,0,1,0.72,0.6818,0.69,0.0,4,4,2011-07-31 05:00:00,8
4977,3,0,7,6,0,0,0,1,0.74,0.697,0.7,0.0,5,8,2011-07-31 06:00:00,13
4978,3,0,7,7,0,0,0,1,0.74,0.6818,0.58,0.1343,19,26,2011-07-31 07:00:00,45
4979,3,0,7,8,0,0,0,1,0.76,0.697,0.55,0.2239,54,88,2011-07-31 08:00:00,142
4980,3,0,7,9,0,0,0,1,0.8,0.7424,0.49,0.0,55,128,2011-07-31 09:00:00,183
4981,3,0,7,10,0,0,0,1,0.84,0.7424,0.36,0.1642,91,163,2011-07-31 10:00:00,254
4982,3,0,7,11,0,0,0,1,0.86,0.7424,0.28,0.1642,112,163,2011-07-31 11:00:00,275
4983,3,0,7,12,0,0,0,1,0.9,0.7727,0.25,0.194,146,192,2011-07-31 12:00:00,338
4984,3,0,7,13,0,0,0,1,0.9,0.7727,0.24,0.1343,142,152,2011-07-31 13:00:00,294
4985,3,0,7,14,0,0,0,1,0.9,0.7727,0.24,0.1642,130,196,2011-07-31 14:00:00,326
4986,3,0,7,15,0,0,0,1,0.92,0.7727,0.18,0.2985,109,184,2011-07-31 15:00:00,293
4987,3,0,7,16,0,0,0,1,0.92,0.7727,0.17,0.2836,98,208,2011-07-31 16:00:00,306
4988,3,0,7,17,0,0,0,1,0.92,0.7727,0.16,0.1642,114,206,2011-07-31 17:00:00,320
4989,3,0,7,18,0,0,0,1,0.86,0.7879,0.41,0.2836,91,213,2011-07-31 18:00:00,304
4990,3,0,7,19,0,0,0,1,0.8,0.7576,0.55,0.3284,87,187,2011-07-31 19:00:00,274
4991,3,0,7,20,0,0,0,1,0.8,0.7576,0.55,0.3284,70,205,2011-07-31 20:00:00,275
4992,3,0,7,21,0,0,0,1,0.78,0.7424,0.59,0.2985,68,96,2011-07-31 21:00:00,164
4993,3,0,7,22,0,0,0,1,0.74,0.697,0.7,0.2985,25,71,2011-07-31 22:00:00,96
4994,3,0,7,23,0,0,0,1,0.74,0.697,0.66,0.2239,14,56,2011-07-31 23:00:00,70
4995,3,0,8,0,0,1,1,1,0.72,0.6818,0.7,0.2239,7,22,2011-08-01 00:00:00,29
4996,3,0,8,1,0,1,1,1,0.72,0.697,0.74,0.194,5,12,2011-08-01 01:00:00,17
4997,3,0,8,2,0,1,1,1,0.7,0.6667,0.74,0.1045,4,7,2011-08-01 02:00:00,11
4998,3,0,8,3,0,1,1,1,0.7,0.6667,0.79,0.1642,0,4,2011-08-01 03:00:00,4
4999,3,0,8,4,0,1,1,1,0.66,0.6061,0.83,0.1343,2,2,2011-08-01 04:00:00,4
5000,3,0,8,5,0,1,1,1,0.66,0.6061,0.83,0.1045,2,24,2011-08-01 05:00:00,26
5001,3,0,8,6,0,1,1,1,0.66,0.6061,0.83,0.0896,3,97,2011-08-01 06:00:00,100
5002,3,0,8,7,0,1,1,1,0.74,0.6818,0.62,0.0,24,258,2011-08-01 07:00:00,282
5003,3,0,8,8,0,1,1,1,0.8,0.7273,0.43,0.194,35,347,2011-08-01 08:00:00,382
5004,3,0,8,9,0,1,1,1,0.82,0.7424,0.41,0.0,27,139,2011-08-01 09:00:00,166
5005,3,0,8,10,0,1,1,1,0.86,0.7576,0.36,0.1642,27,70,2011-08-01 10:00:00,97
5006,3,0,8,11,0,1,1,1,0.88,0.7727,0.32,0.1642,53,66,2011-08-01 11:00:00,119
5007,3,0,8,12,0,1,1,1,0.9,0.803,0.33,0.2537,53,115,2011-08-01 12:00:00,168
5008,3,0,8,13,0,1,1,1,0.9,0.803,0.31,0.2985,38,112,2011-08-01 13:00:00,150
5009,3,0,8,14,0,1,1,1,0.92,0.8182,0.29,0.194,37,86,2011-08-01 14:00:00,123
5010,3,0,8,15,0,1,1,1,0.9,0.7879,0.27,0.0,52,77,2011-08-01 15:00:00,129
5011,3,0,8,16,0,1,1,1,0.9,0.7879,0.27,0.0,34,197,2011-08-01 16:00:00,231
5012,3,0,8,17,0,1,1,1,0.76,0.6818,0.45,0.2985,69,445,2011-08-01 17:00:00,514
5013,3,0,8,18,0,1,1,1,0.78,0.697,0.43,0.194,68,475,2011-08-01 18:00:00,543
5014,3,0,8,19,0,1,1,1,0.74,0.6667,0.51,0.2239,63,350,2011-08-01 19:00:00,413
5015,3,0,8,20,0,1,1,1,0.72,0.6818,0.62,0.2239,49,256,2011-08-01 20:00:00,305
5016,3,0,8,21,0,1,1,1,0.7,0.6515,0.7,0.2537,42,178,2011-08-01 21:00:00,220
5017,3,0,8,22,0,1,1,1,0.7,0.6515,0.7,0.0896,21,116,2011-08-01 22:00:00,137
5018,3,0,8,23,0,1,1,1,0.68,0.6364,0.74,0.194,14,82,2011-08-01 23:00:00,96
5019,3,0,8,0,0,2,1,1,0.66,0.6212,0.74,0.0,11,18,2011-08-02 00:00:00,29
5020,3,0,8,1,0,2,1,1,0.66,0.6212,0.74,0.1045,4,8,2011-08-02 01:00:00,12
5021,3,0,8,2,0,2,1,1,0.68,0.6364,0.69,0.0,2,6,2011-08-02 02:00:00,8
5022,3,0,8,3,0,2,1,1,0.66,0.6212,0.74,0.194,0,5,2011-08-02 03:00:00,5
5023,3,0,8,4,0,2,1,1,0.66,0.6212,0.74,0.1045,0,10,2011-08-02 04:00:00,10
5024,3,0,8,5,0,2,1,1,0.66,0.6212,0.74,0.1343,4,17,2011-08-02 05:00:00,21
5025,3,0,8,6,0,2,1,1,0.68,0.6364,0.69,0.1045,12,105,2011-08-02 06:00:00,117
5026,3,0,8,7,0,2,1,1,0.72,0.6667,0.61,0.2836,15,320,2011-08-02 07:00:00,335
5027,3,0,8,8,0,2,1,1,0.74,0.6818,0.58,0.2836,37,398,2011-08-02 08:00:00,435
5028,3,0,8,9,0,2,1,1,0.78,0.697,0.46,0.2985,31,182,2011-08-02 09:00:00,213
5029,3,0,8,10,0,2,1,1,0.82,0.7273,0.36,0.2985,50,90,2011-08-02 10:00:00,140
5030,3,0,8,11,0,2,1,1,0.84,0.7273,0.32,0.4179,32,96,2011-08-02 11:00:00,128
5031,3,0,8,12,0,2,1,1,0.86,0.7424,0.3,0.2836,45,112,2011-08-02 12:00:00,157
5032,3,0,8,13,0,2,1,1,0.86,0.7424,0.3,0.2239,50,153,2011-08-02 13:00:00,203
5033,3,0,8,14,0,2,1,1,0.9,0.7727,0.25,0.2836,45,114,2011-08-02 14:00:00,159
5034,3,0,8,15,0,2,1,1,0.9,0.7727,0.25,0.2836,48,120,2011-08-02 15:00:00,168
5035,3,0,8,16,0,2,1,1,0.9,0.7727,0.25,0.2836,58,216,2011-08-02 16:00:00,274
5036,3,0,8,17,0,2,1,2,0.9,0.7879,0.27,0.1343,63,493,2011-08-02 17:00:00,556
5037,3,0,8,18,0,2,1,2,0.86,0.7576,0.34,0.194,65,491,2011-08-02 18:00:00,556
5038,3,0,8,19,0,2,1,2,0.86,0.7576,0.36,0.2239,85,369,2011-08-02 19:00:00,454
5039,3,0,8,20,0,2,1,2,0.82,0.7576,0.46,0.2537,40,248,2011-08-02 20:00:00,288
5040,3,0,8,21,0,2,1,1,0.8,0.7424,0.52,0.2239,53,201,2011-08-02 21:00:00,254
5041,3,0,8,22,0,2,1,2,0.78,0.7424,0.59,0.1642,22,169,2011-08-02 22:00:00,191
5042,3,0,8,23,0,2,1,2,0.8,0.7424,0.49,0.1642,29,103,2011-08-02 23:00:00,132
5043,3,0,8,0,0,3,1,2,0.8,0.7424,0.49,0.1642,11,32,2011-08-03 00:00:00,43
5044,3,0,8,1,0,3,1,2,0.78,0.7121,0.52,0.1642,7,9,2011-08-03 01:00:00,16
5045,3,0,8,2,0,3,1,2,0.78,0.7121,0.49,0.1642,2,9,2011-08-03 02:00:00,11
5046,3,0,8,3,0,3,1,2,0.76,0.697,0.55,0.0896,0,4,2011-08-03 03:00:00,4
5047,3,0,8,4,0,3,1,2,0.76,0.697,0.52,0.1642,0,7,2011-08-03 04:00:00,7
5048,3,0,8,5,0,3,1,2,0.76,0.697,0.55,0.0896,2,22,2011-08-03 05:00:00,24
