instant,season,year,month,hour,holiday,working_day,weather_sit,feeling_temp,hum,wind_speed,datetime,cnt,rolling_mean_6,rolling_median_6,rolling_std_6,rolling_min_6,rolling_max_6,rolling_mean_24,rolling_median_24,rolling_std_24,rolling_min_24,rolling_max_24,rolling_mean_168,rolling_median_168,rolling_std_168,rolling_min_168,rolling_max_168,lag_1,lag_2,lag_8,lag_24,lag_72,lag_168
3579,2,0,6,0,0,1,1,0.6212,0.38,0.2836,2011-06-03 00:00:00,68,292.6666666666667,292.5,152.96099720734912,112.0,525.0,207.0,186.5,164.03843664108837,3.0,572.0,185.99404761904762,161.5,140.40431340183937,3.0,572.0,112.0,155.0,318.0,42.0,29.0,69.0
3580,2,0,6,1,0,1,1,0.6212,0.38,0.3582,2011-06-03 01:00:00,22,216.5,201.5,125.43803251008012,68.0,379.0,208.08333333333334,186.5,162.98383933402158,3.0,572.0,185.98809523809524,161.5,140.40932412251573,3.0,572.0,68.0,112.0,572.0,15.0,17.0,50.0
3581,2,0,6,2,0,1,1,0.5303,0.43,0.2239,2011-06-03 02:00:00,12,157.0,133.5,117.35075628218105,22.0,337.0,208.375,186.5,162.6291627144947,3.0,572.0,185.82142857142858,161.5,140.58821346617768,3.0,572.0,22.0,68.0,525.0,6.0,12.0,18.0
3582,2,0,6,3,0,1,1,0.5152,0.49,0.2239,2011-06-03 03:00:00,5,102.83333333333333,90.0,89.30490841306803,12.0,248.0,208.625,186.5,162.3088340439172,3.0,572.0,185.78571428571428,161.5,140.63185654798616,3.0,572.0,12.0,22.0,379.0,4.0,4.0,12.0
3583,2,0,6,4,0,1,1,0.5,0.48,0.3284,2011-06-03 04:00:00,6,62.333333333333336,45.0,60.88240030309604,5.0,155.0,208.66666666666666,186.5,162.25413953764522,3.0,572.0,185.74404761904762,161.5,140.68468148691767,3.0,572.0,5.0,12.0,337.0,3.0,3.0,7.0
3584,2,0,6,5,0,1,1,0.5,0.48,0.3582,2011-06-03 05:00:00,28,37.5,17.0,43.403916873938186,5.0,112.0,208.79166666666666,186.5,162.0898782255962,5.0,572.0,185.73809523809524,161.5,140.6923103966002,3.0,572.0,6.0,5.0,248.0,31.0,26.0,31.0
3585,2,0,6,6,0,1,1,0.5152,0.45,0.2985,2011-06-03 06:00:00,106,23.5,17.0,23.59449088240138,5.0,68.0,208.66666666666666,186.5,162.23404099624472,5.0,572.0,185.7202380952381,161.5,140.7122568530737,3.0,572.0,28.0,6.0,155.0,113.0,109.0,81.0
3586,2,0,6,7,0,1,1,0.5152,0.45,0.2537,2011-06-03 07:00:00,277,29.833333333333332,17.0,38.38966874911002,5.0,106.0,208.375,186.5,162.41969587674967,5.0,572.0,185.86904761904762,161.5,140.61403237970762,3.0,572.0,106.0,28.0,112.0,304.0,235.0,249.0
3587,2,0,6,8,0,1,2,0.5303,0.43,0.3284,2011-06-03 08:00:00,502,72.33333333333333,20.0,107.29523133236835,5.0,277.0,207.25,186.5,161.82095580959418,5.0,572.0,186.03571428571428,161.5,140.70587205026936,3.0,572.0,277.0,106.0,68.0,467.0,406.0,418.0
3588,2,0,6,9,0,1,1,0.5455,0.4,0.1642,2011-06-03 09:00:00,230,154.0,67.0,199.25762218796012,5.0,502.0,208.70833333333334,186.5,164.40075086220918,5.0,572.0,186.53571428571428,161.5,141.68096457477958,3.0,572.0,502.0,277.0,22.0,225.0,175.0,227.0
3589,2,0,6,10,0,1,1,0.6212,0.33,0.2537,2011-06-03 10:00:00,161,191.5,168.0,186.36281818002192,6.0,502.0,208.91666666666666,186.5,164.42545996304275,5.0,572.0,186.55357142857142,161.5,141.68628409602985,3.0,572.0,230.0,502.0,12.0,139.0,109.0,153.0
3590,2,0,6,11,0,1,1,0.6212,0.31,0.3284,2011-06-03 11:00:00,192,217.33333333333334,195.5,165.0280784189969,28.0,502.0,209.83333333333334,186.5,164.07969078327895,5.0,572.0,186.60119047619048,161.5,141.67628361829497,3.0,572.0,161.0,230.0,5.0,165.0,106.0,166.0
3591,2,0,6,12,0,1,1,0.6212,0.27,0.2836,2011-06-03 12:00:00,259,244.66666666666666,211.0,138.91244244727187,106.0,502.0,210.95833333333334,190.0,163.85133218247333,5.0,572.0,186.75595238095238,161.5,141.66784535479704,3.0,572.0,192.0,161.0,6.0,232.0,162.0,243.0
3592,2,0,6,13,0,1,1,0.6212,0.26,0.2537,2011-06-03 13:00:00,248,270.1666666666667,244.5,121.29207173870287,161.0,502.0,212.08333333333334,190.0,164.09459537682608,5.0,572.0,186.85119047619048,161.5,141.7112540327418,3.0,572.0,259.0,192.0,28.0,203.0,147.0,209.0
3593,2,0,6,14,0,1,1,0.6364,0.28,0.2836,2011-06-03 14:00:00,240,265.3333333333333,239.0,121.54285938164627,161.0,502.0,213.95833333333334,190.0,164.2433187488106,5.0,572.0,187.08333333333334,161.5,141.77968135072138,3.0,572.0,248.0,259.0,106.0,185.0,140.0,239.0
3594,2,0,6,15,0,1,1,0.6364,0.28,0.2836,2011-06-03 15:00:00,212,221.66666666666666,235.0,37.55884272267447,161.0,259.0,216.25,211.0,164.2053989474112,5.0,572.0,187.08928571428572,161.5,141.781895010541,3.0,572.0,240.0,248.0,277.0,188.0,175.0,356.0
3595,2,0,6,16,0,1,1,0.6364,0.26,0.3284,2011-06-03 16:00:00,349,218.66666666666666,226.0,37.478882943153394,161.0,259.0,217.25,221.0,164.09892297556172,5.0,572.0,186.23214285714286,161.5,141.18866526804126,3.0,572.0,212.0,240.0,502.0,318.0,249.0,419.0
3596,2,0,6,17,0,1,1,0.6364,0.25,0.2836,2011-06-03 17:00:00,558,250.0,244.0,54.39485269765838,192.0,349.0,218.54166666666666,221.0,165.04570622990394,5.0,572.0,185.8154761904762,161.5,140.59968398363756,3.0,572.0,349.0,212.0,230.0,572.0,495.0,491.0
3597,2,0,6,18,0,1,1,0.6364,0.24,0.2985,2011-06-03 18:00:00,564,311.0,253.5,129.59012308042617,212.0,558.0,217.95833333333334,221.0,163.76188417988217,5.0,558.0,186.21428571428572,161.5,141.56224770162754,3.0,572.0,558.0,349.0,161.0,525.0,417.0,399.0
3598,2,0,6,19,0,1,1,0.6212,0.26,0.2836,2011-06-03 19:00:00,391,361.8333333333333,298.5,161.1017276960949,212.0,564.0,219.58333333333334,221.0,167.10057285741297,5.0,564.0,187.19642857142858,161.5,143.60500795766745,3.0,572.0,564.0,558.0,192.0,379.0,285.0,279.0
3599,2,0,6,20,0,1,1,0.6212,0.29,0.1642,2011-06-03 20:00:00,293,385.6666666666667,370.0,151.1643696995649,212.0,564.0,220.08333333333334,221.0,167.6154804168235,5.0,564.0,187.86309523809524,161.5,144.29207428594023,3.0,572.0,391.0,564.0,259.0,337.0,251.0,144.0
3600,2,0,6,21,0,1,1,0.6212,0.29,0.1045,2011-06-03 21:00:00,247,394.5,370.0,142.23466525429052,212.0,564.0,218.25,221.0,166.51811495658924,5.0,564.0,188.75,163.5,144.4786518428355,3.0,572.0,293.0,391.0,248.0,248.0,210.0,151.0
3601,2,0,6,22,0,1,1,0.6212,0.35,0.0,2011-06-03 22:00:00,171,400.3333333333333,370.0,133.7156186339754,247.0,564.0,218.20833333333334,221.0,166.5104720996274,5.0,564.0,189.32142857142858,167.0,144.51829221097108,3.0,572.0,247.0,293.0,240.0,155.0,159.0,141.0
3602,2,0,6,23,0,1,1,0.5455,0.46,0.1045,2011-06-03 23:00:00,171,370.6666666666667,342.0,163.7542874756772,171.0,564.0,218.875,221.0,166.2782666391551,5.0,564.0,189.5,170.0,144.4767556880056,3.0,572.0,171.0,247.0,212.0,112.0,61.0,127.0
3603,2,0,6,0,0,0,1,0.5303,0.52,0.0,2011-06-04 00:00:00,93,306.1666666666667,270.0,150.92304882511044,171.0,564.0,221.33333333333334,221.0,165.0611656501835,5.0,564.0,189.76190476190476,171.0,144.4026405988441,3.0,572.0,171.0,171.0,349.0,68.0,34.0,94.0
3604,2,0,6,1,0,0,1,0.5152,0.64,0.1045,2011-06-04 01:00:00,94,227.66666666666666,209.0,105.71407979387898,93.0,391.0,222.375,221.0,164.12768425567535,5.0,564.0,189.75595238095238,171.0,144.40663216576556,3.0,572.0,93.0,171.0,558.0,22.0,17.0,55.0
3605,2,0,6,2,0,0,1,0.5152,0.56,0.194,2011-06-04 02:00:00,59,178.16666666666666,171.0,80.45474918652457,93.0,293.0,225.375,221.0,160.93282760207822,5.0,564.0,189.98809523809524,171.0,144.2199330154636,3.0,572.0,94.0,93.0,564.0,12.0,3.0,48.0
3606,2,0,6,3,0,0,1,0.5,0.59,0.1045,2011-06-04 03:00:00,18,139.16666666666666,132.5,69.64600969665487,59.0,247.0,227.33333333333334,221.0,158.4908903339268,5.0,564.0,190.05357142857142,171.0,144.15756760762054,3.0,572.0,59.0,94.0,391.0,5.0,6.0,15.0
3607,2,0,6,4,0,0,1,0.5,0.59,0.0896,2011-06-04 04:00:00,15,101.0,93.5,60.936032033599375,18.0,171.0,227.875,221.0,157.71832693816577,6.0,564.0,190.07142857142858,171.0,144.1359376425691,3.0,572.0,18.0,59.0,293.0,6.0,4.0,4.0
3608,2,0,6,5,0,0,1,0.4848,0.64,0.0,2011-06-04 05:00:00,8,75.0,76.0,58.31980795578659,15.0,171.0,228.25,221.0,157.1776203784315,15.0,564.0,190.13690476190476,171.0,144.0533802256438,3.0,572.0,15.0,18.0,247.0,28.0,21.0,7.0
3609,2,0,6,6,0,0,1,0.5152,0.6,0.0,2011-06-04 06:00:00,28,47.833333333333336,38.5,39.6253286001072,8.0,94.0,227.41666666666666,221.0,158.33424103477492,8.0,564.0,190.14285714285714,171.0,144.04578803446634,3.0,572.0,8.0,15.0,171.0,106.0,128.0,19.0
3610,2,0,6,7,0,0,1,0.5303,0.56,0.0,2011-06-04 07:00:00,87,37.0,23.0,33.16624790355096,8.0,94.0,224.16666666666666,221.0,161.6995783024453,8.0,564.0,190.19642857142858,171.0,143.9834179960565,3.0,572.0,28.0,8.0,171.0,277.0,284.0,50.0
3611,2,0,6,8,0,0,1,0.6212,0.46,0.0896,2011-06-04 08:00:00,125,35.833333333333336,23.0,30.798809500798306,8.0,87.0,216.25,202.0,163.63991487143548,8.0,564.0,190.41666666666666,171.0,143.79586398433688,3.0,572.0,87.0,28.0,93.0,502.0,454.0,102.0
3612,2,0,6,9,0,0,1,0.6212,0.43,0.1343,2011-06-04 09:00:00,224,46.833333333333336,23.0,47.81387525255062,8.0,125.0,200.54166666666666,181.5,152.74957600927962,8.0,564.0,190.55357142857142,171.0,143.72211039749087,3.0,572.0,125.0,87.0,94.0,230.0,207.0,177.0
3613,2,0,6,10,0,0,1,0.6212,0.38,0.1045,2011-06-04 10:00:00,317,81.16666666666667,57.5,83.56414701692647,8.0,224.0,200.29166666666666,181.5,152.7041695756776,8.0,564.0,190.83333333333334,171.0,143.74131232968273,3.0,572.0,224.0,125.0,59.0,161.0,115.0,276.0
3614,2,0,6,11,0,0,1,0.6212,0.36,0.1343,2011-06-04 11:00:00,369,131.5,106.0,119.12472455372088,8.0,317.0,206.79166666666666,202.0,154.2710711889864,8.0,564.0,191.07738095238096,171.0,143.9214688151625,3.0,572.0,317.0,224.0,18.0,192.0,112.0,349.0
3615,2,0,6,12,0,0,1,0.6364,0.32,0.1642,2011-06-04 12:00:00,420,191.66666666666666,174.5,134.45246991657157,28.0,369.0,214.16666666666666,218.0,157.72531617441462,8.0,564.0,191.19642857142858,171.0,144.06108397243213,3.0,572.0,369.0,317.0,15.0,259.0,169.0,358.0
3616,2,0,6,13,0,0,1,0.6515,0.28,0.1343,2011-06-04 13:00:00,456,257.0,270.5,134.25796065783203,87.0,420.0,220.875,218.0,163.04902236950824,8.0,564.0,191.5654761904762,171.0,144.5694677881131,3.0,572.0,420.0,369.0,8.0,248.0,154.0,385.0
3617,2,0,6,14,0,0,1,0.6515,0.33,0.2239,2011-06-04 14:00:00,451,318.5,343.0,125.00679981505016,125.0,456.0,229.54166666666666,218.0,169.93604402236522,8.0,564.0,191.98809523809524,171.0,145.24053920543466,3.0,572.0,456.0,420.0,28.0,240.0,145.0,382.0
3618,2,0,6,15,0,0,2,0.6515,0.27,0.4179,2011-06-04 15:00:00,404,372.8333333333333,394.5,90.03869538518833,224.0,456.0,238.33333333333334,218.0,175.85558963478343,8.0,564.0,192.39880952380952,171.0,145.87724065080047,3.0,572.0,451.0,456.0,87.0,212.0,152.0,374.0
3619,2,0,6,16,0,0,2,0.6515,0.3,0.1343,2011-06-04 16:00:00,440,402.8333333333333,412.0,52.82960028872791,317.0,456.0,246.33333333333334,235.5,178.9456236734621,8.0,564.0,192.57738095238096,171.0,146.11903510305126,3.0,572.0,404.0,451.0,125.0,349.0,266.0,402.0
3620,2,0,6,17,0,0,2,0.6515,0.34,0.2537,2011-06-04 17:00:00,344,423.3333333333333,430.0,33.0070699497362,369.0,456.0,250.125,235.5,182.15099147589737,8.0,564.0,192.80357142857142,171.0,146.47414024196735,3.0,572.0,440.0,404.0,224.0,558.0,486.0,341.0
3621,2,0,6,18,0,0,2,0.6515,0.3,0.1642,2011-06-04 18:00:00,341,419.1666666666667,430.0,41.67693206879287,344.0,456.0,241.20833333333334,235.5,171.3417584490309,8.0,564.0,192.82142857142858,171.0,146.4924972605611,3.0,572.0,344.0,440.0,317.0,564.0,309.0,385.0
3622,2,0,6,19,0,0,2,0.6364,0.39,0.0896,2011-06-04 19:00:00,285,406.0,422.0,52.448069554561286,341.0,456.0,231.91666666666666,235.5,158.65272895792666,8.0,456.0,192.5595238095238,171.0,146.18586735025193,3.0,572.0,341.0,344.0,369.0,391.0,264.0,252.0
3623,2,0,6,20,0,0,2,0.6515,0.48,0.0896,2011-06-04 20:00:00,239,377.5,374.0,64.84057371738837,285.0,451.0,227.5,235.5,155.47514830071935,8.0,456.0,192.75595238095238,171.0,146.28835019058306,3.0,572.0,285.0,341.0,420.0,293.0,256.0,196.0
3624,2,0,6,21,0,0,2,0.6212,0.47,0.1045,2011-06-04 21:00:00,185,342.1666666666667,342.5,73.90647242743165,239.0,440.0,225.25,231.5,154.87561629171768,8.0,456.0,193.01190476190476,171.0,146.3316710123282,3.0,572.0,239.0,285.0,456.0,247.0,190.0,201.0
3625,2,0,6,22,0,0,1,0.6212,0.57,0.2239,2011-06-04 22:00:00,190,305.6666666666667,313.0,89.6608424378596,185.0,440.0,222.66666666666666,204.5,155.014071357541,8.0,456.0,192.91666666666666,171.0,146.33164762895382,3.0,572.0,185.0,239.0,451.0,171.0,129.0,161.0
3626,2,0,6,23,0,0,2,0.6212,0.57,0.0,2011-06-04 23:00:00,150,264.0,262.0,70.86889303495566,185.0,344.0,223.45833333333334,207.0,154.78708494789515,8.0,456.0,193.08928571428572,171.0,146.3108752617041,3.0,572.0,190.0,185.0,404.0,171.0,69.0,125.0
3627,2,0,6,0,0,0,1,0.6212,0.57,0.0896,2011-06-05 00:00:00,113,231.66666666666666,214.5,71.32367535865372,150.0,341.0,222.58333333333334,207.0,155.15543865726323,8.0,456.0,193.23809523809524,171.0,146.25391086823717,3.0,572.0,150.0,190.0,440.0,93.0,42.0,83.0
3628,2,0,6,1,0,0,2,0.6212,0.61,0.1642,2011-06-05 01:00:00,96,193.66666666666666,187.5,61.480620252780454,113.0,285.0,223.41666666666666,207.0,154.48143737275964,8.0,456.0,193.41666666666666,171.0,146.1367752683364,3.0,572.0,113.0,150.0,344.0,94.0,15.0,66.0
3629,2,0,6,2,0,0,2,0.6212,0.61,0.1642,2011-06-05 02:00:00,64,162.16666666666666,167.5,53.18427085771294,96.0,239.0,223.5,207.0,154.40911214382302,8.0,456.0,193.5952380952381,171.0,145.99841021590487,3.0,572.0,96.0,113.0,341.0,59.0,6.0,61.0
3630,2,0,6,3,0,0,2,0.6061,0.65,0.1642,2011-06-05 03:00:00,47,133.0,131.5,50.54107240650801,64.0,190.0,223.70833333333334,207.0,154.18071812188433,8.0,456.0,193.61309523809524,171.0,145.98227788409903,3.0,572.0,64.0,96.0,285.0,18.0,4.0,26.0
3631,2,0,6,4,0,0,2,0.6061,0.65,0.1642,2011-06-05 04:00:00,12,110.0,104.5,53.4602656184934,47.0,190.0,224.91666666666666,207.0,152.6040391130701,8.0,456.0,193.73809523809524,171.0,145.84682466414395,3.0,572.0,47.0,64.0,239.0,15.0,3.0,23.0
3632,2,0,6,5,0,0,2,0.6061,0.61,0.1343,2011-06-05 05:00:00,6,80.33333333333333,80.0,49.42334131426681,12.0,150.0,224.79166666666666,207.0,152.7845824132417,8.0,456.0,193.67261904761904,171.0,145.92638194100766,3.0,572.0,12.0,47.0,185.0,8.0,31.0,6.0
3633,2,0,6,6,0,0,2,0.6061,0.61,0.1045,2011-06-05 06:00:00,21,56.333333333333336,55.5,43.42656636975222,6.0,113.0,224.70833333333334,207.0,152.9084634296154,6.0,456.0,193.67261904761904,171.0,145.92638194100766,3.0,572.0,6.0,12.0,190.0,28.0,113.0,15.0
3634,2,0,6,7,0,0,2,0.5909,0.73,0.2537,2011-06-05 07:00:00,27,41.0,34.0,34.8022987746473,6.0,96.0,224.41666666666666,207.0,153.30614913407447,6.0,456.0,193.70833333333334,171.0,145.88311924632626,3.0,572.0,21.0,6.0,150.0,87.0,304.0,30.0
3635,2,0,6,8,0,0,2,0.5909,0.73,0.2537,2011-06-05 08:00:00,98,29.5,24.0,22.061278294781758,6.0,64.0,221.91666666666666,207.0,156.10807757466688,6.0,456.0,193.6904761904762,171.0,145.9034605106862,3.0,572.0,27.0,21.0,113.0,125.0,467.0,96.0
3636,2,0,6,9,0,0,2,0.5758,0.78,0.194,2011-06-05 09:00:00,164,35.166666666666664,24.0,33.890509979439365,6.0,98.0,220.79166666666666,207.0,156.93199279407332,6.0,456.0,193.70238095238096,171.0,145.89552325850127,3.0,572.0,98.0,27.0,96.0,224.0,225.0,152.0
3637,2,0,6,10,0,0,2,0.5909,0.73,0.0896,2011-06-05 10:00:00,251,54.666666666666664,24.0,63.117879136315196,6.0,164.0,218.29166666666666,187.5,157.35600157567646,6.0,456.0,193.77380952380952,171.0,145.8779205129583,3.0,572.0,164.0,98.0,64.0,317.0,139.0,251.0
3638,2,0,6,11,0,0,2,0.6061,0.69,0.1045,2011-06-05 11:00:00,335,94.5,62.5,97.08295421957376,6.0,251.0,215.54166666666666,187.5,156.12786821027274,6.0,456.0,193.77380952380952,171.0,145.8779205129583,3.0,572.0,251.0,164.0,47.0,369.0,165.0,319.0
3639,2,0,6,12,0,0,2,0.6061,0.69,0.1045,2011-06-05 12:00:00,335,149.33333333333334,131.0,125.77228099492574,21.0,335.0,214.125,187.5,154.82369004774506,6.0,456.0,193.86904761904762,171.0,145.9653621254194,3.0,572.0,335.0,251.0,12.0,420.0,232.0,402.0
3640,2,0,6,13,0,0,1,0.6212,0.65,0.1045,2011-06-05 13:00:00,367,201.66666666666666,207.5,127.01443487520068,27.0,335.0,210.58333333333334,187.5,150.8301424916724,6.0,456.0,193.4702380952381,171.0,145.48403314228023,3.0,572.0,335.0,335.0,6.0,456.0,203.0,418.0
3641,2,0,6,14,0,0,1,0.6515,0.58,0.1642,2011-06-05 14:00:00,385,258.3333333333333,293.0,107.91045670678369,98.0,367.0,206.875,187.5,145.5350884031819,6.0,451.0,193.16666666666666,171.0,145.06532357456186,3.0,572.0,367.0,335.0,21.0,451.0,185.0,351.0
3642,2,0,6,15,0,0,1,0.6515,0.54,0.0,2011-06-05 15:00:00,417,306.1666666666667,335.0,83.46596112587858,164.0,385.0,204.125,187.5,141.28303769076692,6.0,440.0,193.36904761904762,171.0,145.31034554099426,3.0,572.0,385.0,367.0,27.0,404.0,188.0,376.0
3643,2,0,6,16,0,0,1,0.6667,0.51,0.0896,2011-06-05 16:00:00,398,348.3333333333333,351.0,56.98654812029506,251.0,417.0,204.66666666666666,187.5,142.10518659771444,6.0,440.0,193.61309523809524,171.0,145.65293526750054,3.0,572.0,417.0,385.0,98.0,440.0,318.0,361.0
3644,2,0,6,17,0,0,1,0.6667,0.51,0.0,2011-06-05 17:00:00,390,372.8333333333333,376.0,33.55244650791836,335.0,417.0,202.91666666666666,187.5,139.31226003874056,6.0,417.0,193.83333333333334,171.0,145.93525209623323,3.0,572.0,398.0,417.0,164.0,344.0,572.0,383.0
3645,2,0,6,18,0,0,1,0.6515,0.58,0.1045,2011-06-05 18:00:00,363,382.0,387.5,28.241812972967278,335.0,417.0,204.83333333333334,187.5,141.63476196577474,6.0,417.0,193.875,171.0,145.99057419741501,3.0,572.0,390.0,398.0,251.0,341.0,525.0,328.0
3646,2,0,6,19,0,0,1,0.6364,0.65,0.1642,2011-06-05 19:00:00,357,386.6666666666667,387.5,20.046612348891585,363.0,417.0,205.75,187.5,142.62210634186948,6.0,417.0,194.08333333333334,171.0,146.20793234649702,3.0,572.0,363.0,390.0,335.0,285.0,379.0,287.0
3647,2,0,6,20,0,0,1,0.6212,0.69,0.194,2011-06-05 20:00:00,279,385.0,387.5,22.297981971471422,357.0,417.0,208.75,187.5,145.09734363672897,6.0,417.0,194.5,171.0,146.57360048549455,3.0,572.0,357.0,363.0,335.0,239.0,337.0,219.0
3648,2,0,6,21,0,0,1,0.6061,0.73,0.1642,2011-06-05 21:00:00,165,367.3333333333333,376.5,48.68127634590858,279.0,417.0,210.41666666666666,187.5,145.68844562423618,6.0,417.0,194.85714285714286,171.0,146.70669283004474,3.0,572.0,279.0,357.0,367.0,185.0,248.0,229.0
3649,2,0,6,22,0,0,1,0.5909,0.78,0.2239,2011-06-05 22:00:00,130,325.3333333333333,360.0,89.14856514081809,165.0,398.0,209.58333333333334,177.5,145.89719926586466,6.0,417.0,194.47619047619048,171.0,146.70059746972882,3.0,572.0,165.0,279.0,385.0,190.0,155.0,171.0
3650,2,0,6,23,0,0,1,0.5909,0.78,0.1343,2011-06-05 23:00:00,86,280.6666666666667,318.0,110.12840989802156,130.0,390.0,207.08333333333334,164.5,146.75887253132908,6.0,417.0,194.23214285714286,170.0,146.77397072235982,3.0,572.0,130.0,165.0,417.0,150.0,112.0,135.0
3651,2,0,6,0,0,1,1,0.5909,0.78,0.1343,2011-06-06 00:00:00,29,230.0,222.0,119.31470990619701,86.0,363.0,204.41666666666666,164.5,148.41332316457928,6.0,417.0,193.9404761904762,170.0,146.94097158488756,3.0,572.0,86.0,130.0,398.0,113.0,68.0,103.0
3652,2,0,6,1,0,1,1,0.5606,0.83,0.1343,2011-06-06 01:00:00,14,174.33333333333334,147.5,122.71864840628979,29.0,357.0,200.91666666666666,164.5,151.61877727771264,6.0,417.0,193.5,170.0,147.32562005080183,3.0,572.0,29.0,86.0,390.0,96.0,22.0,79.0
3653,2,0,6,2,0,1,1,0.5455,0.88,0.1045,2011-06-06 02:00:00,8,117.16666666666667,108.0,98.01105379836773,14.0,279.0,197.5,164.5,154.97264835812368,6.0,417.0,193.11309523809524,170.0,147.71296107452446,3.0,572.0,14.0,29.0,363.0,64.0,12.0,45.0
3654,2,0,6,3,0,1,1,0.5455,0.88,0.0,2011-06-06 03:00:00,5,72.0,57.5,65.60182924278737,8.0,165.0,195.16666666666666,164.5,157.47150650933347,6.0,417.0,192.89285714285714,170.0,147.96249062282214,3.0,572.0,8.0,14.0,357.0,47.0,5.0,18.0
3655,2,0,6,4,0,1,1,0.5303,0.94,0.1045,2011-06-06 04:00:00,8,45.333333333333336,21.5,51.16900103252437,5.0,130.0,193.41666666666666,164.5,159.41112193665052,5.0,417.0,192.8154761904762,170.0,148.05787183310403,3.0,572.0,5.0,8.0,279.0,12.0,6.0,6.0
3656,2,0,6,5,0,1,1,0.5303,0.88,0.0896,2011-06-06 05:00:00,31,25.0,11.0,31.099839227877023,5.0,86.0,193.25,164.5,159.6110081198778,5.0,417.0,192.82738095238096,170.0,148.04284041819605,3.0,572.0,8.0,5.0,165.0,6.0,28.0,7.0
3657,2,0,6,6,0,1,1,0.5455,0.88,0.0,2011-06-06 06:00:00,112,15.833333333333334,11.0,11.373946837683865,5.0,31.0,194.29166666666666,164.5,158.4129109710413,5.0,417.0,192.9702380952381,170.0,147.8739318058708,3.0,572.0,31.0,8.0,130.0,21.0,106.0,16.0
3658,2,0,6,7,0,1,1,0.5909,0.78,0.1045,2011-06-06 07:00:00,299,29.666666666666668,11.0,41.4085337420497,5.0,112.0,198.08333333333334,164.5,155.14002557764422,5.0,417.0,193.54166666666666,170.0,147.3706010772711,3.0,572.0,112.0,31.0,86.0,27.0,277.0,31.0
3659,2,0,6,8,0,1,1,0.6061,0.73,0.0896,2011-06-06 08:00:00,438,77.16666666666667,19.5,116.04381356481916,5.0,299.0,209.41666666666666,208.0,152.00197843868872,5.0,417.0,195.13690476190476,171.0,147.05076420283407,3.0,572.0,299.0,112.0,29.0,98.0,502.0,94.0
3660,2,0,6,9,0,1,1,0.6515,0.58,0.1642,2011-06-06 09:00:00,188,148.83333333333334,71.5,179.96156997166523,5.0,438.0,223.58333333333334,265.0,156.93059021404264,5.0,438.0,197.1845238095238,173.0,148.02583687251268,3.0,572.0,438.0,299.0,14.0,164.0,230.0,128.0
3661,2,0,6,10,0,1,1,0.6667,0.51,0.2239,2011-06-06 10:00:00,95,179.33333333333334,150.0,165.64741672198386,8.0,438.0,224.58333333333334,265.0,156.61054344724312,5.0,438.0,197.54166666666666,175.0,147.93026574353883,3.0,572.0,188.0,438.0,8.0,251.0,161.0,269.0
3662,2,0,6,11,0,1,1,0.6667,0.42,0.1343,2011-06-06 11:00:00,111,193.83333333333334,150.0,150.7917990696662,31.0,438.0,218.08333333333334,233.5,158.68999493589334,5.0,438.0,196.50595238095238,173.0,148.03604501282638,3.0,572.0,95.0,188.0,5.0,335.0,192.0,321.0
3663,2,0,6,12,0,1,1,0.6667,0.37,0.1642,2011-06-06 12:00:00,153,207.16666666666666,150.0,136.3604292552154,95.0,438.0,208.75,176.5,158.10075213637404,5.0,438.0,195.25595238095238,171.0,147.86504597315874,3.0,572.0,111.0,95.0,8.0,335.0,259.0,366.0
3664,2,0,6,13,0,1,1,0.6818,0.35,0.0,2011-06-06 13:00:00,180,214.0,170.5,131.58115366571283,95.0,438.0,201.16666666666666,159.0,156.1344645313551,5.0,438.0,193.98809523809524,170.0,147.3043607899214,3.0,572.0,153.0,111.0,31.0,367.0,248.0,350.0
3665,2,0,6,14,0,1,1,0.6818,0.31,0.1343,2011-06-06 14:00:00,145,194.16666666666666,166.5,125.01106617682528,95.0,438.0,193.375,159.0,152.113176543852,5.0,438.0,192.97619047619048,170.0,146.80929633232415,3.0,572.0,180.0,153.0,112.0,385.0,240.0,327.0
3666,2,0,6,15,0,1,1,0.697,0.29,0.194,2011-06-06 15:00:00,165,145.33333333333334,149.0,36.86009585807606,95.0,188.0,183.375,149.0,146.76269295525506,5.0,438.0,191.89285714285714,167.0,146.48553650024232,3.0,572.0,145.0,180.0,299.0,417.0,212.0,311.0
3667,2,0,6,16,0,1,1,0.6667,0.33,0.1343,2011-06-06 16:00:00,267,141.5,149.0,32.469986141048565,95.0,180.0,172.875,149.0,138.07915577982715,5.0,438.0,191.02380952380952,165.0,146.20750377545897,3.0,572.0,165.0,145.0,438.0,398.0,349.0,309.0
3668,2,0,6,17,0,1,1,0.6818,0.33,0.2836,2011-06-06 17:00:00,579,170.16666666666666,159.0,52.780362509806345,111.0,267.0,167.41666666666666,149.0,131.21138493374758,5.0,438.0,190.77380952380952,165.0,146.04038086394317,3.0,572.0,267.0,165.0,188.0,390.0,558.0,304.0
3669,2,0,6,18,0,1,1,0.6667,0.31,0.1343,2011-06-06 18:00:00,556,248.16666666666666,172.5,167.96954088961076,145.0,579.0,175.29166666666666,149.0,149.5423392617765,5.0,579.0,192.41071428571428,165.0,148.83159032855286,3.0,579.0,579.0,267.0,95.0,363.0,564.0,249.0
